,hour,dayofweek,month,year,season,holiday,workingday,weather,temp,humidity,windspeed,count
9993,18,3,11,2012,4,0,1,2,16.4,50,11.0014,678
2102,12,5,5,2011,2,0,0,3,21.32,100,6.0032,279
6507,9,3,3,2012,1,0,1,1,18.86,72,31.0009,301
9180,21,2,9,2012,3,0,1,1,29.52,79,0.0,296
6164,2,0,2,2012,1,0,1,1,5.74,46,12.998,4
4737,11,3,11,2011,4,0,1,2,18.86,67,26.0027,108
8964,21,2,8,2012,3,0,1,1,28.7,61,12.998,315
233,0,1,1,2011,1,0,1,1,5.74,59,7.0015,12
3161,15,0,8,2011,3,0,1,1,36.9,27,0.0,129
10250,12,0,11,2012,4,1,0,1,22.96,64,15.0013,419
2863,5,4,7,2011,3,0,1,1,27.88,79,16.9979,27
7815,0,2,6,2012,2,0,1,1,21.32,59,6.0032,49
10764,22,4,12,2012,4,0,1,1,11.48,75,7.0015,138
9262,7,6,9,2012,3,0,0,1,22.14,73,11.0014,70
9470,23,0,9,2012,3,0,1,3,24.6,94,16.9979,70
1413,18,0,4,2011,2,0,1,2,29.52,23,32.9975,386
2481,7,5,6,2011,2,0,0,1,29.52,58,12.998,68
7402,19,0,5,2012,2,0,1,1,23.78,56,22.0028,546
3861,21,6,9,2011,3,0,0,1,26.24,69,0.0,159
2329,23,5,6,2011,2,0,0,2,26.24,57,0.0,150
7527,0,6,5,2012,2,0,0,1,22.96,64,11.0014,98
9768,9,3,10,2012,4,0,1,1,16.4,43,26.0027,355
6022,4,1,2,2012,1,0,1,2,12.3,70,0.0,3
1564,1,0,4,2011,2,0,1,1,18.86,94,19.0012,4
507,7,4,2,2011,1,0,1,1,5.74,59,0.0,87
4419,4,6,10,2011,4,0,0,1,17.22,54,12.998,12
141,4,4,1,2011,1,0,1,2,8.2,69,8.9981,1
9366,15,3,9,2012,3,0,1,1,29.52,42,7.0015,352
9168,9,2,9,2012,3,0,1,1,30.34,70,16.9979,290
10395,13,6,11,2012,4,0,0,1,16.4,62,22.0028,447
1727,21,6,4,2011,2,0,0,1,20.5,42,12.998,83
196,11,6,1,2011,1,0,0,1,6.56,40,35.0008,49
386,14,0,1,2011,1,1,0,2,7.38,43,7.0015,86
1879,5,3,5,2011,2,0,1,1,13.94,66,16.9979,30
1589,3,1,4,2011,2,0,1,2,23.78,56,8.9981,1
10881,19,2,12,2012,4,0,1,1,15.58,50,26.0027,336
290,13,3,1,2011,1,0,1,1,9.02,41,30.0026,83
8582,23,2,7,2012,3,0,1,1,31.16,58,6.0032,131
10645,23,6,12,2012,4,0,0,3,14.76,100,6.0032,51
8450,11,4,7,2012,3,0,1,2,31.16,45,8.9981,288
5465,20,0,1,2012,1,1,0,1,9.84,41,15.0013,88
7112,17,5,4,2012,2,0,0,2,25.42,33,16.9979,560
1234,6,2,3,2011,1,0,1,2,12.3,93,7.0015,31
10277,15,1,11,2012,4,0,1,1,16.4,40,19.9995,217
5389,15,6,12,2011,4,0,0,1,13.12,45,19.0012,207
6571,1,6,3,2012,1,0,0,1,9.84,52,11.0014,61
5973,2,6,2,2012,1,0,0,2,9.84,93,7.0015,63
8099,20,6,6,2012,2,0,0,1,25.42,57,12.998,302
1071,4,2,3,2011,1,0,1,1,9.84,75,7.0015,2
2227,17,3,5,2011,2,0,1,1,22.96,78,11.0014,547
6937,9,5,4,2012,2,0,0,1,16.4,30,16.9979,276
5140,6,3,12,2011,4,0,1,1,9.02,55,19.0012,71
6087,21,3,2,2012,1,0,1,1,12.3,52,6.0032,177
1522,7,5,4,2011,2,0,0,2,12.3,93,11.0014,21
6179,17,0,2,2012,1,0,1,1,14.76,23,12.998,407
4756,6,4,11,2011,4,1,0,1,11.48,45,22.0028,46
5980,9,6,2,2012,1,0,0,2,9.84,70,15.0013,92
2736,22,5,7,2011,3,0,0,1,29.52,51,11.0014,201
8045,14,4,6,2012,2,0,1,1,29.52,39,12.998,376
2806,20,1,7,2011,3,0,1,1,31.16,66,7.0015,284
2887,5,5,7,2011,3,0,0,2,25.42,88,11.0014,15
493,16,3,2,2011,1,0,1,1,9.02,37,16.9979,78
3705,7,0,9,2011,3,1,0,1,27.06,74,11.0014,41
5557,16,4,1,2012,1,0,1,1,21.32,27,19.0012,294
112,21,2,1,2011,1,0,1,1,8.2,51,12.998,43
7588,13,1,5,2012,2,0,1,3,26.24,73,12.998,239
7265,2,2,5,2012,2,0,1,1,22.96,83,0.0,16
4615,9,5,11,2011,4,0,0,1,12.3,56,19.9995,141
752,17,0,2,2011,1,0,1,1,18.86,33,40.9973,243
5545,4,4,1,2012,1,0,1,1,9.02,69,8.9981,3
9499,4,2,9,2012,3,0,1,2,21.32,68,23.9994,10
2837,3,3,7,2011,3,0,1,1,26.24,94,7.0015,4
4405,14,5,10,2011,4,0,0,1,24.6,33,31.0009,472
1654,20,3,4,2011,2,0,1,1,20.5,51,12.998,169
3396,10,3,8,2011,3,0,1,1,30.34,37,16.9979,132
1448,5,2,4,2011,2,0,1,1,9.84,70,7.0015,13
502,1,4,2,2011,1,0,1,2,6.56,59,0.0,7
8800,1,3,8,2012,3,0,1,1,28.7,79,8.9981,28
4800,2,6,11,2011,4,0,0,1,14.76,57,7.0015,57
9886,7,1,10,2012,4,0,1,1,17.22,67,6.0032,525
1553,14,6,4,2011,2,0,0,1,20.5,72,12.998,281
8419,4,3,7,2012,3,0,1,1,26.24,73,7.0015,5
2285,3,4,6,2011,2,0,1,1,22.14,49,15.0013,5
4392,1,5,10,2011,4,0,0,1,18.86,55,16.9979,73
5959,12,5,2,2012,1,0,0,2,12.3,70,6.0032,300
3383,21,2,8,2011,3,0,1,1,31.16,33,7.0015,209
1999,5,1,5,2011,2,0,1,1,16.4,66,15.0013,29
4328,9,2,10,2011,4,0,1,2,22.14,88,30.0026,197
4235,12,5,10,2011,4,0,0,1,25.42,35,0.0,446
7918,7,6,6,2012,2,0,0,1,24.6,78,7.0015,62
5613,0,0,1,2012,1,0,1,1,9.84,60,15.0013,15
3468,10,6,8,2011,3,0,0,1,28.7,79,15.0013,183
3924,13,2,9,2011,3,0,1,1,31.16,55,16.9979,178
2158,20,0,5,2011,2,0,1,1,23.78,83,0.0,198
6842,10,1,4,2012,2,0,1,1,18.04,33,0.0,219
5114,4,2,12,2011,4,0,1,3,18.86,100,11.0014,1
462,8,2,2,2011,1,0,1,3,9.02,93,15.0013,155
102,11,2,1,2011,1,0,1,1,10.66,33,22.0028,46
8027,20,3,6,2012,2,0,1,1,27.06,65,16.9979,435
2370,16,0,6,2011,2,0,1,1,31.16,33,8.9981,267
6254,20,3,2,2012,1,0,1,2,13.12,87,8.9981,216
1221,16,1,3,2011,1,0,1,2,15.58,46,22.0028,114
1370,23,5,4,2011,2,0,0,1,13.12,61,11.0014,53
10718,0,3,12,2012,4,0,1,2,11.48,52,15.0013,32
9975,0,3,11,2012,4,0,1,1,14.76,57,6.0032,60
2772,10,0,7,2011,3,1,0,2,31.16,55,6.0032,280
3065,15,5,7,2011,3,0,0,1,31.16,45,22.0028,428
2761,23,6,7,2011,3,0,0,1,26.24,83,11.0014,147
5810,7,1,1,2012,1,0,1,3,12.3,81,15.0013,126
7068,21,3,4,2012,2,0,1,1,17.22,35,8.9981,187
6029,11,1,2,2012,1,0,1,1,14.76,46,12.998,129
4930,12,4,11,2011,4,0,1,1,13.12,33,0.0,165
1543,4,6,4,2011,2,0,0,2,14.76,93,7.0015,5
7311,0,4,5,2012,2,0,1,1,24.6,78,22.0028,89
7957,22,0,6,2012,2,0,1,2,29.52,58,12.998,164
2240,6,2,6,2011,2,0,1,2,27.88,89,6.0032,128
10786,20,5,12,2012,4,0,0,2,14.76,57,12.998,201
7333,22,4,5,2012,2,0,1,1,24.6,83,8.9981,232
1634,0,3,4,2011,2,0,1,1,15.58,76,8.9981,21
5916,17,3,2,2012,1,0,1,1,17.22,54,32.9975,450
7349,14,5,5,2012,2,0,0,3,28.7,61,19.9995,428
4603,21,4,11,2011,4,0,1,1,13.94,46,16.9979,123
2719,5,5,7,2011,3,0,0,1,23.78,73,7.0015,14
2633,15,4,6,2011,2,0,1,1,31.98,43,15.0013,243
2316,10,5,6,2011,2,0,0,1,26.24,38,7.0015,317
7087,16,4,4,2012,2,0,1,1,22.96,26,16.9979,463
3749,4,2,9,2011,3,0,1,3,22.96,94,11.0014,4
3252,10,4,8,2011,3,0,1,1,30.34,55,8.9981,163
4634,4,6,11,2011,4,0,0,1,9.84,87,0.0,6
7933,22,6,6,2012,2,0,0,1,28.7,65,11.0014,159
7511,8,5,5,2012,2,0,0,1,21.32,48,0.0,178
10603,5,5,12,2012,4,0,0,2,14.76,93,7.0015,6
2546,0,1,6,2011,2,0,1,1,24.6,49,12.998,31
1304,5,5,3,2011,1,0,0,1,21.32,34,27.9993,2
6540,18,4,3,2012,1,0,1,1,18.04,26,35.0008,470
3702,4,0,9,2011,3,1,0,2,27.88,69,19.0012,8
5987,16,6,2,2012,1,0,0,1,12.3,56,15.0013,296
5358,8,5,12,2011,4,0,0,2,10.66,56,15.0013,59
2103,13,5,5,2011,2,0,0,3,21.32,100,6.0032,248
10280,18,1,11,2012,4,0,1,1,13.94,49,19.0012,559
5138,4,3,12,2011,4,0,1,2,9.84,60,31.0009,2
3242,0,4,8,2011,3,0,1,1,27.06,74,7.0015,54
10344,10,4,11,2012,4,0,1,1,13.94,53,12.998,198
10182,16,4,11,2012,4,0,1,1,18.86,38,11.0014,434
8853,6,5,8,2012,3,0,0,2,25.42,88,7.0015,23
9420,21,5,9,2012,3,0,0,1,22.96,52,7.0015,296
751,16,0,2,2011,1,0,1,1,21.32,27,31.0009,118
9961,10,4,10,2012,4,0,1,2,23.78,88,12.998,224
10546,20,2,12,2012,4,0,1,1,13.94,46,26.0027,293
624,5,2,2,2011,1,0,1,1,2.46,45,7.0015,7
1582,20,0,4,2011,2,0,1,1,27.88,57,35.0008,166
10021,22,4,11,2012,4,0,1,1,14.76,46,16.9979,149
6672,7,3,3,2012,1,0,1,1,18.04,72,6.0032,381
2951,21,0,7,2011,3,0,1,1,28.7,79,27.9993,130
10077,6,0,11,2012,4,0,1,2,12.3,49,19.0012,139
931,6,3,3,2011,1,0,1,1,5.74,33,19.9995,35
7810,19,1,6,2012,2,0,1,1,23.78,46,16.9979,513
10754,12,4,12,2012,4,0,1,1,14.76,50,12.998,273
7985,2,2,6,2012,2,0,1,1,25.42,83,8.9981,4
5013,23,4,12,2011,4,0,1,1,13.12,53,19.0012,95
1923,1,5,5,2011,2,0,0,1,17.22,82,7.0015,58
8659,4,4,8,2012,3,0,1,1,27.06,83,16.9979,12
370,22,6,1,2011,1,0,0,2,8.2,49,8.9981,21
6721,8,5,3,2012,1,0,0,2,17.22,94,7.0015,218
2271,13,3,6,2011,2,0,1,1,32.8,24,23.9994,203
2762,0,0,7,2011,3,1,0,1,26.24,83,8.9981,140
10328,18,3,11,2012,4,0,1,2,14.76,57,12.998,573
8055,0,5,6,2012,2,0,0,1,23.78,56,8.9981,137
8621,14,2,8,2012,3,0,1,1,33.62,46,11.0014,263
10568,18,3,12,2012,4,0,1,1,11.48,45,11.0014,565
3147,1,0,8,2011,3,0,1,1,29.52,74,12.998,17
7234,19,3,4,2012,2,0,1,1,23.78,46,8.9981,586
10148,6,3,11,2012,4,0,1,1,12.3,39,15.0013,124
8053,22,4,6,2012,2,0,1,1,26.24,53,8.9981,321
9959,8,4,10,2012,4,0,1,2,22.14,94,7.0015,467
4537,3,2,11,2011,4,0,1,1,12.3,75,0.0,2
6310,4,6,2,2012,1,0,0,2,11.48,41,26.0027,3
9106,19,6,9,2012,3,0,0,2,28.7,84,15.0013,292
912,11,2,3,2011,1,0,1,1,13.94,53,22.0028,73
5481,12,1,1,2012,1,0,1,1,7.38,37,35.0008,74
7965,6,1,6,2012,2,0,1,2,24.6,88,8.9981,136
4237,14,5,10,2011,4,0,0,1,25.42,50,6.0032,465
7814,23,1,6,2012,2,0,1,1,22.14,56,6.0032,113
9807,0,5,10,2012,4,0,0,1,14.76,57,6.0032,249
8293,22,4,7,2012,3,0,1,1,32.8,55,12.998,288
7709,14,4,6,2012,2,0,1,3,29.52,66,19.0012,254
7675,4,5,5,2012,2,0,0,1,19.68,59,6.0032,14
8365,22,0,7,2012,3,0,1,2,29.52,58,7.0015,224
2629,11,4,6,2011,2,0,1,1,27.88,69,16.9979,181
8733,6,0,8,2012,3,0,1,2,28.7,79,15.0013,141
4454,15,0,10,2011,4,0,1,1,22.96,60,16.9979,208
2472,22,4,6,2011,2,0,1,1,29.52,74,16.9979,185
5998,4,0,2,2012,1,0,1,1,7.38,80,7.0015,2
2563,17,1,6,2011,2,0,1,3,26.24,50,19.0012,569
3236,18,3,8,2011,3,0,1,1,28.7,74,19.9995,523
1590,4,1,4,2011,2,0,1,2,22.96,64,8.9981,6
4279,8,0,10,2011,4,1,0,1,21.32,83,0.0,254
7853,14,3,6,2012,2,0,1,1,29.52,37,16.9979,265
315,15,4,1,2011,1,0,1,1,9.84,38,11.0014,68
10269,7,1,11,2012,4,0,1,3,13.12,87,16.9979,107
320,20,4,1,2011,1,0,1,1,7.38,59,0.0,68
2851,17,3,7,2011,3,0,1,1,35.26,36,16.9979,569
1407,12,0,4,2011,2,0,1,1,26.24,36,31.0009,157
10133,14,2,11,2012,4,0,1,2,13.12,53,23.9994,161
5902,3,3,2,2012,1,0,1,2,17.22,67,8.9981,2
2924,18,6,7,2011,3,0,0,1,33.62,43,19.0012,363
4141,14,1,10,2011,4,0,1,1,23.78,53,16.9979,183
3348,10,1,8,2011,3,0,1,2,32.8,59,15.0013,144
7872,9,4,6,2012,2,0,1,1,25.42,53,11.0014,382
8670,15,4,8,2012,3,0,1,1,36.08,42,16.9979,380
6471,21,1,3,2012,1,0,1,1,13.12,49,12.998,148
6895,15,3,4,2012,2,0,1,1,20.5,31,7.0015,269
6286,4,5,2,2012,1,0,0,1,10.66,70,0.0,7
6298,16,5,2,2012,1,0,0,1,18.04,44,22.0028,404
6044,2,2,2,2012,1,0,1,1,10.66,65,0.0,1
4768,18,4,11,2011,4,1,0,1,13.94,39,16.9979,208
1743,13,0,4,2011,2,0,1,2,22.96,49,11.0014,169
8353,10,0,7,2012,3,0,1,2,27.06,83,12.998,175
4311,16,1,10,2011,4,0,1,2,24.6,73,11.0014,320
5808,5,1,1,2012,1,0,1,3,13.12,66,22.0028,13
2898,16,5,7,2011,3,0,0,1,33.62,38,0.0,416
8794,19,2,8,2012,3,0,1,1,31.16,66,15.0013,686
4125,22,0,10,2011,4,0,1,2,16.4,82,0.0,91
79,11,1,1,2011,1,0,1,1,9.02,51,19.9995,57
5720,12,4,1,2012,1,0,1,1,9.84,38,32.9975,154
4362,19,3,10,2011,4,0,1,2,25.42,83,11.0014,205
7299,12,3,5,2012,2,0,1,1,22.96,73,8.9981,301
3053,3,5,7,2011,3,0,0,1,24.6,78,8.9981,26
3496,14,0,8,2011,3,0,1,1,30.34,55,6.0032,151
2770,8,0,7,2011,3,1,0,1,28.7,74,7.0015,86
7345,10,5,5,2012,2,0,0,1,27.06,65,8.9981,432
9713,2,1,10,2012,4,0,1,3,14.76,87,16.9979,7
8198,23,0,7,2012,3,0,1,1,30.34,51,7.0015,102
2604,10,3,6,2011,2,0,1,2,27.06,61,16.9979,121
3305,15,6,8,2011,3,0,0,3,29.52,74,19.9995,326
5482,13,1,1,2012,1,0,1,1,7.38,34,43.9989,73
4082,3,6,10,2011,4,0,0,3,13.94,87,19.0012,9
4757,7,4,11,2011,4,1,0,1,11.48,45,16.9979,121
7308,21,3,5,2012,2,0,1,1,25.42,78,8.9981,299
9577,10,2,10,2012,4,0,1,1,27.06,78,11.0014,175
1672,14,4,4,2011,2,1,0,1,22.14,52,16.9979,163
3333,19,0,8,2011,3,0,1,1,33.62,43,7.0015,416
3789,21,3,9,2011,3,0,1,3,26.24,94,7.0015,82
5858,7,3,1,2012,1,0,1,1,4.92,54,6.0032,206
10459,5,6,12,2012,4,0,0,2,10.66,93,0.0,8
7680,9,5,5,2012,2,0,0,1,22.96,43,11.0014,292
6828,20,0,4,2012,2,0,1,1,18.86,31,11.0014,329
4078,23,5,10,2011,4,0,0,3,14.76,93,15.0013,65
5178,20,4,12,2011,4,0,1,1,12.3,81,0.0,150
1640,6,3,4,2011,2,0,1,1,13.94,76,7.0015,70
4843,21,0,11,2011,4,0,1,1,24.6,53,23.9994,213
4199,0,4,10,2011,4,0,1,1,18.04,88,0.0,67
8909,14,0,8,2012,3,0,1,1,32.8,33,7.0015,248
7623,0,3,5,2012,2,0,1,1,24.6,78,8.9981,79
7661,14,4,5,2012,2,0,1,1,27.06,34,8.9981,350
597,1,1,2,2011,1,0,1,2,11.48,87,0.0,4
9017,2,5,8,2012,3,0,0,3,25.42,88,11.0014,43
2122,8,6,5,2011,2,0,0,2,22.14,94,8.9981,70
9443,20,6,9,2012,3,0,0,1,24.6,53,7.0015,324
10232,18,6,11,2012,4,0,0,1,21.32,45,8.9981,405
7263,0,2,5,2012,2,0,1,1,24.6,78,7.0015,47
9406,7,5,9,2012,3,0,0,1,22.14,52,19.0012,73
1417,22,0,4,2011,2,0,1,2,27.88,36,31.0009,75
7737,18,5,6,2012,2,0,0,1,26.24,36,0.0,512
3776,8,3,9,2011,3,0,1,3,25.42,94,8.9981,195
5282,4,2,12,2011,4,0,1,1,10.66,75,0.0,4
161,0,5,1,2011,1,0,0,2,7.38,51,11.0014,25
8766,15,1,8,2012,3,0,1,1,32.8,52,0.0,306
8732,5,0,8,2012,3,0,1,1,28.7,79,12.998,25
10601,3,5,12,2012,4,0,0,2,14.76,93,7.0015,29
9979,4,3,11,2012,4,0,1,2,13.94,66,7.0015,10
645,2,3,2,2011,1,0,1,3,5.74,80,8.9981,3
8184,9,0,7,2012,3,0,1,1,31.98,46,16.9979,295
442,12,1,2,2011,1,0,1,2,8.2,86,0.0,55
2937,7,0,7,2011,3,0,1,1,28.7,74,16.9979,317
616,20,1,2,2011,1,0,1,1,6.56,40,22.0028,56
4192,17,3,10,2011,4,0,1,1,22.96,52,8.9981,568
206,21,6,1,2011,1,0,0,1,5.74,46,27.9993,20
4220,21,4,10,2011,4,0,1,1,20.5,68,0.0,166
10755,13,4,12,2012,4,0,1,1,14.76,50,15.0013,313
5526,9,3,1,2012,1,0,1,2,9.02,69,0.0,227
6677,12,3,3,2012,1,0,1,2,25.42,50,8.9981,265
10241,3,0,11,2012,4,1,0,1,16.4,76,8.9981,4
5595,6,6,1,2012,1,0,0,2,12.3,52,0.0,2
10360,2,5,11,2012,4,0,0,1,10.66,65,12.998,49
5910,11,3,2,2012,1,0,1,3,16.4,82,16.9979,105
7890,3,5,6,2012,2,0,0,1,25.42,57,0.0,40
3193,23,1,8,2011,3,0,1,2,32.8,49,11.0014,132
5600,11,6,1,2012,1,0,0,1,14.76,46,15.0013,256
3295,5,6,8,2011,3,0,0,1,28.7,89,12.998,5
9605,14,3,10,2012,4,0,1,1,28.7,61,16.9979,267
9686,23,6,10,2012,4,0,0,1,14.76,93,8.9981,80
3624,22,3,9,2011,3,0,1,2,27.06,57,15.0013,179
2614,20,3,6,2011,2,0,1,1,25.42,83,22.0028,201
6892,12,3,4,2012,2,0,1,1,18.04,33,0.0,276
822,17,3,2,2011,1,0,1,2,23.78,32,19.9995,274
1559,20,6,4,2011,2,0,0,1,18.86,82,8.9981,92
847,18,4,2,2011,1,0,1,1,26.24,33,22.0028,224
6535,13,4,3,2012,1,0,1,2,15.58,29,26.0027,224
2579,9,2,6,2011,2,0,1,1,24.6,49,0.0,207
3512,6,1,8,2011,3,0,1,1,25.42,73,22.0028,119
1467,0,3,4,2011,2,0,1,1,18.86,41,19.0012,20
6374,20,4,3,2012,1,0,1,2,14.76,87,12.998,100
2004,10,1,5,2011,2,0,1,2,22.96,37,6.0032,127
10512,10,1,12,2012,4,0,1,1,18.86,82,12.998,156
2586,16,2,6,2011,2,0,1,1,31.16,27,8.9981,312
1226,21,1,3,2011,1,0,1,3,13.12,81,7.0015,55
10341,7,4,11,2012,4,0,1,2,12.3,61,11.0014,367
6694,5,4,3,2012,1,0,1,2,16.4,87,15.0013,32
7405,22,0,5,2012,2,0,1,2,22.14,45,16.9979,173
5343,17,4,12,2011,4,0,1,2,13.12,45,19.0012,365
1153,17,5,3,2011,1,0,0,1,18.86,44,22.0028,213
8619,12,2,8,2012,3,0,1,1,32.8,49,7.0015,284
5794,14,0,1,2012,1,1,0,1,9.84,44,26.0027,181
3277,11,5,8,2011,3,0,0,1,31.98,62,15.0013,349
9860,5,0,10,2012,4,0,1,2,22.96,73,19.0012,40
5689,5,3,1,2012,1,0,1,3,13.94,93,6.0032,16
8609,2,2,8,2012,3,0,1,1,26.24,83,7.0015,13
1993,23,0,5,2011,2,0,1,1,20.5,68,6.0032,61
7734,15,5,6,2012,2,0,0,1,26.24,38,16.9979,702
8461,22,4,7,2012,3,0,1,1,30.34,45,0.0,263
5773,17,6,1,2012,1,0,0,1,9.02,25,16.9979,146
4390,23,4,10,2011,4,0,1,1,18.86,59,11.0014,95
6008,14,0,2,2012,1,0,1,1,16.4,35,11.0014,140
554,6,6,2,2011,1,0,0,1,10.66,60,15.0013,1
2156,18,0,5,2011,2,0,1,3,23.78,83,12.998,453
2638,20,4,6,2011,2,0,1,1,26.24,78,7.0015,232
151,14,4,1,2011,1,0,1,2,8.2,40,16.9979,50
2637,19,4,6,2011,2,0,1,3,26.24,83,16.9979,328
6320,14,6,2,2012,1,0,0,2,13.12,45,12.998,237
941,16,3,3,2011,1,0,1,1,10.66,23,0.0,71
122,8,3,1,2011,1,0,1,1,6.56,59,0.0,219
3791,23,3,9,2011,3,0,1,3,25.42,100,6.0032,26
1527,12,5,4,2011,2,0,0,2,14.76,81,8.9981,202
1954,8,6,5,2011,2,0,0,1,21.32,63,8.9981,86
4144,17,1,10,2011,4,0,1,1,22.96,60,26.0027,585
618,22,1,2,2011,1,0,1,1,4.92,33,23.9994,29
1945,23,5,5,2011,2,0,0,1,20.5,59,7.0015,119
4247,0,6,10,2011,4,0,0,1,18.86,88,6.0032,129
2529,7,0,6,2011,2,0,1,1,22.96,56,23.9994,328
8545,10,1,7,2012,3,0,1,2,34.44,49,12.998,159
6702,13,4,3,2012,1,0,1,2,18.86,77,6.0032,260
1572,10,0,4,2011,2,0,1,2,22.96,83,19.9995,96
1959,13,6,5,2011,2,0,0,1,24.6,49,8.9981,390
8576,17,2,7,2012,3,0,1,1,30.34,70,16.9979,370
4915,21,3,11,2011,4,0,1,1,12.3,42,16.9979,116
8726,23,6,8,2012,3,0,0,2,29.52,79,11.0014,87
6792,7,6,4,2012,2,0,0,2,14.76,71,8.9981,84
908,7,2,3,2011,1,0,1,1,9.02,64,16.9979,110
7047,0,3,4,2012,2,0,1,1,13.12,66,19.0012,23
8040,9,4,6,2012,2,0,1,1,25.42,65,11.0014,366
617,21,1,2,2011,1,0,1,1,5.74,33,31.0009,54
10515,13,1,12,2012,4,0,1,2,22.14,64,11.0014,272
721,10,6,2,2011,1,0,0,1,12.3,45,22.0028,105
4918,0,4,11,2011,4,0,1,1,10.66,48,11.0014,30
2383,5,1,6,2011,2,0,1,1,23.78,88,11.0014,32
8071,16,5,6,2012,2,0,0,2,29.52,37,7.0015,542
5005,15,4,12,2011,4,0,1,1,17.22,41,6.0032,199
2361,7,0,6,2011,2,0,1,1,25.42,78,7.0015,299
1575,13,0,4,2011,2,0,1,2,26.24,69,27.9993,139
8066,11,5,6,2012,2,0,0,1,27.06,39,11.0014,566
1713,7,6,4,2011,2,0,0,1,14.76,50,23.9994,16
2543,21,0,6,2011,2,0,1,1,26.24,41,16.9979,218
9318,15,1,9,2012,3,0,1,1,28.7,28,7.0015,326
2166,4,1,5,2011,2,0,1,3,22.14,94,16.9979,4
2625,7,4,6,2011,2,0,1,1,24.6,83,0.0,250
9887,8,1,10,2012,4,0,1,1,18.04,62,0.0,835
6102,12,4,2,2012,1,0,1,2,12.3,42,8.9981,176
5779,23,6,1,2012,1,0,0,1,6.56,43,6.0032,29
5024,10,5,12,2011,4,0,0,1,13.12,61,8.9981,195
7412,5,1,5,2012,2,0,1,2,21.32,72,19.0012,20
1611,1,2,4,2011,2,0,1,2,16.4,100,19.9995,1
6755,18,6,3,2012,1,0,0,1,22.96,64,11.0014,459
5242,12,0,12,2011,4,0,1,1,11.48,52,7.0015,145
5419,21,0,12,2011,4,0,1,2,14.76,53,8.9981,127
3766,21,2,9,2011,3,0,1,3,26.24,89,6.0032,38
4131,4,1,10,2011,4,0,1,1,16.4,82,6.0032,7
9042,3,6,8,2012,3,0,0,2,25.42,61,11.0014,55
9731,20,1,10,2012,4,0,1,2,20.5,72,11.0014,360
360,12,6,1,2011,1,0,0,1,9.84,41,19.0012,104
7019,19,1,4,2012,2,0,1,1,21.32,20,23.9994,479
9630,15,4,10,2012,4,0,1,1,29.52,39,16.9979,470
118,4,3,1,2011,1,0,1,2,6.56,64,6.0032,1
4363,20,3,10,2011,4,0,1,1,25.42,83,19.0012,181
10514,12,1,12,2012,4,0,1,1,21.32,68,12.998,312
9006,15,4,8,2012,3,0,1,1,35.26,30,31.0009,383
6746,9,6,3,2012,1,0,0,2,17.22,88,6.0032,178
264,11,2,1,2011,1,0,1,1,8.2,51,26.0027,35
5176,18,4,12,2011,4,0,1,1,13.94,61,0.0,318
9801,18,4,10,2012,4,0,1,1,18.04,38,19.9995,642
0,0,5,1,2011,1,0,0,1,9.84,81,0.0,16
6737,0,6,3,2012,1,0,0,1,18.86,88,12.998,107
7592,17,1,5,2012,2,0,1,1,27.88,65,7.0015,678
5681,21,2,1,2012,1,0,1,3,13.94,87,15.0013,29
7548,21,6,5,2012,2,0,0,2,26.24,53,12.998,169
3759,14,2,9,2011,3,0,1,3,24.6,93,0.0,25
7021,21,1,4,2012,2,0,1,1,18.04,30,30.0026,206
10705,11,2,12,2012,4,0,1,2,13.12,49,15.0013,172
7142,23,6,4,2012,2,0,0,1,27.06,50,26.0027,90
9341,14,2,9,2012,3,0,1,1,28.7,37,11.0014,278
4361,18,3,10,2011,4,0,1,3,25.42,83,16.9979,268
4093,14,6,10,2011,4,0,0,3,14.76,81,11.0014,256
6955,3,6,4,2012,2,0,0,1,17.22,26,8.9981,26
8248,1,3,7,2012,3,0,1,1,30.34,51,19.0012,30
5264,10,1,12,2011,4,0,1,1,12.3,52,11.0014,102
1505,14,4,4,2011,2,0,1,3,13.94,87,15.0013,15
10063,16,6,11,2012,4,0,0,1,16.4,40,22.0028,435
2961,7,1,7,2011,3,0,1,1,31.16,55,12.998,330
966,17,4,3,2011,1,0,1,2,14.76,50,16.9979,228
3582,4,4,8,2011,3,0,1,1,26.24,83,0.0,8
82,14,1,1,2011,1,0,1,1,10.66,52,15.0013,63
3377,15,2,8,2011,3,0,1,1,35.26,30,22.0028,194
6528,6,4,3,2012,1,0,1,2,16.4,50,23.9994,85
1517,2,5,4,2011,2,0,0,2,13.12,87,15.0013,17
2229,19,3,5,2011,2,0,1,1,23.78,60,8.9981,410
6802,17,6,4,2012,2,0,0,1,21.32,55,19.0012,555
3899,12,1,9,2011,3,0,1,1,29.52,58,15.0013,187
6512,14,3,3,2012,1,0,1,2,25.42,43,43.0006,203
3023,21,3,7,2011,3,0,1,1,27.06,50,8.9981,261
2873,15,4,7,2011,3,0,1,2,32.8,63,23.9994,141
1154,18,5,3,2011,1,0,0,1,17.22,54,11.0014,145
7756,13,6,6,2012,2,0,0,1,27.88,36,19.0012,686
8656,1,4,8,2012,3,0,1,1,28.7,74,12.998,43
368,20,6,1,2011,1,0,0,1,7.38,47,11.0014,57
660,18,3,2,2011,1,0,1,1,6.56,28,8.9981,160
9440,17,6,9,2012,3,0,0,1,27.06,41,0.0,570
